arm,seed,exp,tf,gene,lfc,scored
any,1,DataSet_01_096,SOX2,RAP2A,-0.12444,True
any,1,DataSet_01_098,SALL4,CEACAM8,0.34618,True
any,1,DataSet_01_099,FOS,GIMAP6,-0.07865,True
any,1,DataSet_01_101,IRF6,ZFP14,-0.2166,True
any,1,DataSet_01_103,HNF1B,KLHL5,0.68379,True
any,1,DataSet_01_105,FOXA1,MIOS,-0.54843,True
any,1,DataSet_01_112,HSF1,FGFR1,0.08299,True
any,1,DataSet_01_114,ARID1A,C5orf25,-0.04371,True
any,1,DataSet_01_117,ID1,KRT25,0.0,True
any,1,DataSet_01_118,ID1,OR13J1,0.0,True
any,1,DataSet_01_121,ZIC2,LOC113230,-0.20447,True
any,1,DataSet_01_123,ZNF91,SEMA5B,0.21566,True
any,1,DataSet_01_127,ZNF254,HIST2H4B,0.0,False
any,1,DataSet_01_128,ZNF431,NUCB2,0.01749,False
any,1,DataSet_01_132,EGR4,SDCCAG8,0.12853,True
any,1,DataSet_01_135,SPDEF,TRPV1,0.0,True
any,1,DataSet_01_136,REST,KRTAP12-3,0.0,True
any,1,DataSet_01_138,IKZF1,AQP11,0.44983,True
any,1,DataSet_01_139,POLR3A,QSOX2,-0.00482,False
any,1,DataSet_01_142,LEF1,MIR30B,0.0,True
any,1,DataSet_01_145,REST,TBX5,0.05231,True
any,1,DataSet_01_147,EHF,LOC253573,0.0,True
any,1,DataSet_01_148,MYBL2,HOPX,-0.05528,True
any,1,DataSet_01_149,ETS2,BAGE5,0.0,True
any,1,DataSet_01_150,TFAP2C,LOC149950,-0.02379,True
any,1,DataSet_01_151,TEAD4,OTUD3,0.01505,True
any,1,DataSet_01_153,LIN28B,SCGN,0.0,False
any,1,DataSet_01_154,STAT1,STAR,-0.77923,True
any,1,DataSet_01_155,HSF1,DCTN1,-0.17507,True
any,1,DataSet_01_156,HIF1A,NDUFS5,-0.01962,True
any,1,DataSet_01_162,ELK1,SLC46A3,1.17543,True
any,1,DataSet_01_164,JUN,ERI1,1.21225,True
any,1,DataSet_01_165,MAF,GSTK1,2.61267,True
any,1,DataSet_01_166,NFATC3,SPATA6,-0.10966,True
any,1,DataSet_01_168,STAT3,NAA40,0.46823,True
any,1,DataSet_01_169,HOXB7,MEIS2,0.05992,True
any,1,DataSet_01_170,HOXB7,PKN3,-0.33421,True
any,1,DataSet_01_171,FOSL1,METTL11B,0.0,True
any,1,DataSet_01_173,ESRRG,ZNF37A,0.0,True
any,1,DataSet_01_175,TP53,RPL26L1,-0.19849,True
any,1,DataSet_01_176,NR2F2,ATP13A1,0.30322,True
any,1,DataSet_01_177,NR2F2,CCNO,0.0,True
any,1,DataSet_01_180,STAT3,MIR519A1,0.0,True
any,1,DataSet_01_183,TP63,SNORA71D,0.0,True
any,1,DataSet_01_184,STAT3,BIK,-0.21548,True
any,1,DataSet_01_185,TCF4,POC1B,0.0,True
any,1,DataSet_01_189,SPDEF,RSBN1L,0.01722,True
any,1,DataSet_01_192,AR,SHD,0.01759,True
any,1,DataSet_01_196,TP63,TCERG1L,0.0,True
any,1,DataSet_01_198,TP63,CRB3,0.0,True
any,1,DataSet_01_200,TP63,MIRLET7A3,0.0,True
any,1,DataSet_01_203,XBP1,SLC37A4,-0.42616,True
any,1,DataSet_01_204,XBP1,HGS,-0.59905,True
any,1,DataSet_01_211,REST,CRABP2,0.36939,True
any,1,DataSet_01_213,SOX11,LOC729013,0.0,True
any,1,DataSet_01_214,BCLAF1,C11orf96,0.25703,True
any,1,DataSet_01_217,TAL1,DEFB123,-0.15238,True
any,1,DataSet_01_218,PTEN,STMN3,0.0,False
any,1,DataSet_01_220,HIF1A,PHOSPHO1,0.12078,True
any,1,DataSet_01_222,KLF9,SYCP3,0.04197,True
any,1,DataSet_01_223,FOXM1,SPATA9,0.0,True
any,1,DataSet_01_224,HIF1A,TEK,0.17421,True
any,1,DataSet_01_226,KLF2,G6PC3,-0.39492,True
any,1,DataSet_01_228,HIF1A,LOC441046,0.0,True
any,1,DataSet_01_233,FOXA1,OBSL1,0.26572,True
any,1,DataSet_01_238,NFYB,FAM185A,0.0,True
any,1,DataSet_01_244,ETS1,TSPAN14,-0.24663,True
any,1,DataSet_01_246,TLX1,ACO1,0.08724,True
any,1,DataSet_01_247,GATA6,SPAG8,0.01114,True
any,1,DataSet_01_248,SMAD2,PAK4,0.0,True
any,1,DataSet_01_255,YBX1,ELTD1,0.02482,True
any,1,DataSet_01_256,YBX1,RAB25,0.08518,True
any,1,DataSet_01_257,YBX1,KIAA1267,0.6141,True
any,1,DataSet_01_258,YBX1,SORBS3,-0.0116,True
any,1,DataSet_01_260,SOX4,ZRANB2,-0.08006,True
any,1,DataSet_01_261,NFKB2,FAM86A,0.06057,True
any,1,DataSet_01_267,FOXO3,LOC401242,-0.15434,True
any,1,DataSet_01_269,SIX4,DCUN1D2,0.14072,True
any,1,DataSet_01_276,PTEN,PPP1R14B,-0.15708,False
any,1,DataSet_01_277,SALL4,OSBP,-0.18657,True
any,1,DataSet_01_280,ESRRA,SPRY1,-0.14142,True
any,1,DataSet_01_281,MSX1,SLC4A9,-0.05213,True
any,1,DataSet_01_282,IRF7,ZNF234,0.0,True
any,1,DataSet_01_283,AHR,YY1AP1,-0.0248,True
any,1,DataSet_01_293,POSTN,TMEM214,0.66556,False
any,1,DataSet_01_295,TFAP4,CD244,-2.3916,True
any,1,DataSet_01_299,SOX7,ARHGAP27,-0.03838,True
any,1,DataSet_01_300,SOX17,LONRF2,-1.51853,True
any,1,DataSet_01_301,PTEN,GSTO2,0.07323,False
any,1,DataSet_01_302,PTEN,TMEM209,0.05211,False
any,1,DataSet_01_303,PTEN,SLC25A20,0.44852,False
any,1,DataSet_01_304,ETV5,KNCN,0.11141,True
any,1,DataSet_01_305,HOXA5,MXI1,0.10591,True
any,1,DataSet_01_306,NR2E1,NCRNA00219,0.7722,True
any,1,DataSet_01_308,SOX9,TMEM140,0.74634,True
any,1,DataSet_01_309,SOX9,ALG14,0.38148,True
any,1,DataSet_01_312,TFAP2C,LSM11,0.0,True
any,1,DataSet_01_313,OVOL2,PKLR,0.51388,False
any,1,DataSet_01_318,ELK3,LOC100288428,0.0,True
any,1,DataSet_01_324,MYC,TSNAX-DISC1,0.0,True
any,1,DataSet_01_327,TP63,VWA5B1,-0.06016,True
any,1,DataSet_01_330,TP63,SNORD18B,0.0,True
any,1,DataSet_01_332,TOX,LOC338739,0.0,True
any,1,DataSet_01_333,HOXC6,TLE6,0.08141,True
any,1,DataSet_01_336,GRHL3,BRI3,-0.0907,True
any,1,DataSet_01_337,REST,PDZD7,0.02509,True
any,1,DataSet_01_338,REST,FAM109A,0.12599,True
any,1,DataSet_01_339,KLF4,EEF1A1P9,0.0,True
any,1,DataSet_01_340,KLF7,PLP1,-0.32277,True
any,1,DataSet_01_342,KLF7,SCARNA18,0.54193,True
any,1,DataSet_01_347,GATA3,TMED3,-0.14055,True
any,1,DataSet_01_348,HIF1A,DAXX,-0.4518,True
any,1,DataSet_01_349,SOX2,TBX10,-0.02694,True
any,1,DataSet_01_354,ELK1,SNORD89,0.0,True
any,1,DataSet_01_356,ETV4,GALNT9,0.11926,True
any,1,DataSet_01_357,CDX2,BAIAP2L2,-0.19226,True
any,1,DataSet_01_360,SOX17,SCRT1,-0.01523,True
any,1,DataSet_02_001,DROSHA,SNORD116-27,0.0,False
any,1,DataSet_02_007,PTBP1,LOC283392,0.0,False
any,1,DataSet_02_009,POLR2G,CETN2,0.0,False
any,1,DataSet_02_012,SRSF4,CCL16,0.0,False
any,1,DataSet_02_013,SRSF9,HSPB6,0.4344,False
any,1,DataSet_02_015,HOXB9,RPS6KB1,0.20704,True
any,1,DataSet_02_016,JUND,GATSL3,-1.20658,True
any,1,DataSet_02_018,STAT2,ANKRD31,1.73697,True
any,1,DataSet_02_023,STAT1,PPL,-0.01862,True
any,1,DataSet_02_025,USF2,RNASEH2A,0.14922,True
any,1,DataSet_02_026,USF1,CLUAP1,-0.19265,True
any,1,DataSet_02_032,NFE2L1,MOGAT1,0.0,True
any,1,DataSet_02_033,TEAD2,ISOC2,-0.50966,True
any,1,DataSet_02_039,RELA,MAPKBP1,0.32287,True
any,1,DataSet_02_040,TEAD4,ACAP2,0.0,True
any,1,DataSet_02_042,SP2,OR5M8,0.0,True
any,1,DataSet_02_044,ZC3H11A,ETV2,-0.93064,False
any,1,DataSet_02_048,SMAD5,MIR933,0.0,True
any,1,DataSet_02_051,HDAC8,KLHL7,-0.132,False
any,1,DataSet_02_053,TLE2,NRIP2,0.13871,False
any,1,DataSet_02_054,ATF3,C21orf131,0.0,True
any,1,DataSet_02_055,DLX1,HLA-DRB5,0.0,True
any,1,DataSet_02_058,HMBOX1,OR5AS1,0.0,False
any,1,DataSet_02_061,RFX5,SCAI,0.70917,True
any,1,DataSet_02_063,TRIM28,IFITM2,0.72515,True
any,1,DataSet_02_071,TFDP1,ALG14,0.0,True
any,1,DataSet_02_075,HMGA1,RANBP2,0.09454,True
any,1,DataSet_02_078,SIX5,MC5R,0.0,False
any,1,DataSet_02_079,HMGN1,PCDHGB8P,0.0,False
any,1,DataSet_02_082,ZBTB33,CDRT4,-0.2635,True
any,1,DataSet_02_088,ILF2,LACTB,0.1139,False
any,1,DataSet_02_090,SRSF9,TIGD2,0.02534,False
any,1,DataSet_02_091,HNRNPK,TAS1R1,-0.09954,False
any,1,DataSet_02_096,HNRNPL,GATA6,0.21178,False
any,1,DataSet_02_097,U2AF1,OR52K1,0.0,False
any,1,DataSet_02_099,PSIP1,C13orf27,0.0,False
any,1,DataSet_02_100,RBM17,SMAD7,0.04505,False
any,1,DataSet_02_101,RBFOX2,FAM109B,0.0,False
any,1,DataSet_02_103,FIP1L1,GRIK5,-2.58496,False
any,1,DataSet_02_104,HDGF,ZBTB46,0.55751,True
any,1,DataSet_02_105,U2AF2,MIR505,0.0,False
any,1,DataSet_02_107,SSB,TCP10L,0.0,False
any,1,DataSet_02_108,ZNF622,CSN1S2AP,0.0,False
any,1,DataSet_02_110,GTF2F1,RRAD,2.07039,False
any,1,DataSet_02_111,RBM39,ZNF837,0.52083,False
any,1,DataSet_02_114,XRCC5,C10orf12,0.69114,False
any,1,DataSet_02_115,PCBP1,EAF1,0.09336,False
any,1,DataSet_02_117,SUB1,CCM2,-0.23322,False
any,1,DataSet_02_120,PTBP1,EPB41L4B,0.56918,False
any,1,DataSet_02_121,RBM34,GABBR2,0.0,False
any,1,DataSet_02_123,PCBP2,BRF1,0.13814,False
any,1,DataSet_02_124,FUS,TMEM66,0.0,False
any,1,DataSet_02_126,SNRNP70,EPHB4,-0.3038,False
any,1,DataSet_02_128,PRPF4,TSTA3,-0.81465,False
any,1,DataSet_02_130,POLR2G,S100A16,0.15704,False
any,1,DataSet_02_131,PTBP1,CKAP2L,0.0,False
any,1,DataSet_02_133,SRSF7,PRDM9,-0.14018,False
any,1,DataSet_02_136,HNRNPK,SDPR,0.21916,False
any,1,DataSet_02_137,PCBP1,CAB39,0.12006,False
any,1,DataSet_02_138,RBM17,CACNA2D2,0.19931,False
any,1,DataSet_02_139,RBFOX2,HTR2B,0.0,False
any,1,DataSet_02_140,TAF15,BHLHE41,0.0,False
any,1,DataSet_02_141,RBM34,KLHL34,0.0,False
any,1,DataSet_02_144,PTBP1,LOC729177,0.0,False
any,1,DataSet_02_145,DROSHA,PGM5,-1.0,False
any,1,DataSet_02_147,FIP1L1,MTL5,0.0,False
any,1,DataSet_02_148,ILF3,LOC144571,0.0,False
any,1,DataSet_02_151,RBM39,DEFB132,0.0,False
any,1,DataSet_02_152,ILF2,NCKAP1,0.35289,False
any,1,DataSet_02_154,SRSF4,LOC100500938,0.0,False
any,1,DataSet_02_155,FUS,SPATA3,0.0,False
any,1,DataSet_02_156,HNRNPUL1,PRG3,-1.1375,False
any,1,DataSet_02_157,GTF2F1,RARG,-0.17447,False
any,1,DataSet_02_158,PSIP1,MTHFD1,-0.26913,False
any,1,DataSet_02_159,XRCC5,HMGA1,-0.16406,False
any,1,DataSet_02_160,HNRNPL,FAM83F,0.0,False
any,1,DataSet_02_161,SUB1,LOC100131067,0.0,False
any,1,DataSet_02_164,SSB,MTHFD2L,0.13545,False
any,1,DataSet_02_168,RBM22,HNRPLL,0.0,False
any,1,DataSet_02_170,U2AF2,CCL28,0.0,False
any,1,DataSet_02_172,ZFX,C2orf55,0.0,True
any,1,DataSet_02_175,LMNA,ARHGEF4,-2.94486,False
any,1,DataSet_02_185,CTCF,CX3CL1,0.0,True
any,1,DataSet_02_190,RAD21,KCTD17,0.3204,False
any,1,DataSet_02_192,MAX,FANCL,0.0,True
any,1,DataSet_02_195,LMNB1,CLK1,0.05243,False
any,1,DataSet_02_206,ZFX,GALNT12,-0.51974,True
any,1,DataSet_03_002,AKT1,PTPRF,0.137956,False
any,1,DataSet_03_004,AR,GAGE2D,0.0,True
any,1,DataSet_03_005,AR,TSLP,0.02724484,True
any,1,DataSet_03_007,AR,MYEOV,-0.05682,True
any,1,DataSet_03_013,ARID1A,CBX8,0.0,True
any,1,DataSet_03_017,ATF3,ZGPAT,-0.1020804,True
any,1,DataSet_03_018,ATF4,THEM4,-0.2741089,True
any,1,DataSet_03_021,BAG1,SEC24B,0.0,False
any,1,DataSet_03_022,BATF3,CDK4,-0.07431867,False
any,1,DataSet_03_026,BCL6,SKIV2L,0.09112033,True
any,1,DataSet_03_031,CASP8AP2,PRKD1,-0.3900878,False
any,1,DataSet_03_035,CCNB1,RS1,0.07016033,False
any,1,DataSet_03_049,CEBPB,PTMS,0.5050235,True
any,1,DataSet_03_056,CTCF,NFKBIE,0.0,True
any,1,DataSet_03_059,CTNNB1,GRID2,0.0,True
any,1,DataSet_03_060,E2F1,TRY6,0.0,True
any,1,DataSet_03_063,E2F7,ZNF354A,0.097346,True
any,1,DataSet_03_065,EP300,PPBPL2,0.0,True
any,1,DataSet_03_066,ERBB2,HHEX,0.2314513,False
any,1,DataSet_03_073,ETS1,MAPK12,-0.125,True
any,1,DataSet_03_074,ETS1,MORF4L1,-0.0625,True
any,1,DataSet_03_075,ETV6,C10orf119,0.0,True
any,1,DataSet_03_078,FLI1,C15orf57,-0.0299315,True
any,1,DataSet_03_080,FOXA1,LRRC8E,0.04310702,True
any,1,DataSet_03_085,FOXD1,MPHOSPH10,0.03247799,True
any,1,DataSet_03_087,FOXF2,DCAF11,-0.1149242,True
any,1,DataSet_03_089,FOXK1,EXOC3L2,0.05458333,False
any,1,DataSet_03_090,FOXM1,CAMTA2,0.0,True
any,1,DataSet_03_091,FOXM1,TRPA1,-0.08746284,True
any,1,DataSet_03_093,FOXM1,MCOLN2,-0.125865,True
any,1,DataSet_03_096,FOXO1,FAM18B2,-0.3788885,True
any,1,DataSet_03_100,GATA2,SH2D3C,0.4366702,True
any,1,DataSet_03_108,GATA6,WWP1,-0.3437506,True
any,1,DataSet_03_110,GATA6,FKBP1AP1,0.0,True
any,1,DataSet_03_113,GRHL3,TMEM81,-0.245884,True
any,1,DataSet_03_114,HDAC3,SCARNA23,0.0,True
any,1,DataSet_03_116,HES6,SLC17A4,0.0778235,True
any,1,DataSet_03_117,HES6,MIR205,0.0,True
any,1,DataSet_03_119,HIF1A,TRAPPC5,-0.2406873,True
any,1,DataSet_03_122,HINFP,CCT6B,0.194011,True
any,1,DataSet_03_123,HINFP,C15orf32,0.054142,True
any,1,DataSet_03_124,HMGA1,ZBTB3,-0.0159895,True
any,1,DataSet_03_127,HOXB7,LSM7,0.182927,True
any,1,DataSet_03_128,HOXC4,KANK4,0.1659943,False
any,1,DataSet_03_129,HSF1,RBM28,0.0238885,True
any,1,DataSet_03_143,JUN,FKBP5,0.09211242,True
any,1,DataSet_03_148,KLF5,OR8B2,0.0,True
any,1,DataSet_03_149,KLF5,SRP68,-0.03190346,True
any,1,DataSet_03_150,KLF5,SLC39A5,-0.4068547,True
any,1,DataSet_03_151,KLF5,C9orf102,0.0,True
any,1,DataSet_03_155,MAFB,ZEB2,-0.01666667,True
any,1,DataSet_03_165,MITF,RDH14,-0.079054,True
any,1,DataSet_03_168,MITF,PRELP,0.0006760954,True
any,1,DataSet_03_173,MYB,COX4I1,-0.125,True
any,1,DataSet_03_178,MYC,TTC4,-0.4066932,True
any,1,DataSet_03_189,NCOA1,INTS8,0.0,True
any,1,DataSet_03_190,NCOA2,USP2,0.0,True
any,1,DataSet_03_191,NCOA3,DNAJC24,0.0,True
any,1,DataSet_03_192,NCOR1,C17orf96,0.001310597,True
any,1,DataSet_03_199,NMI,SPEM1,0.6537293,False
any,1,DataSet_03_200,NPAT,NAPG,0.193567,False
any,1,DataSet_03_201,NPAT,ING1,0.5042355,False
any,1,DataSet_03_202,NR2F2,ZNF20,0.0,True
any,1,DataSet_03_205,PARK7,ZNF160,0.0,True
any,1,DataSet_03_207,PBX1,ADAM15,-0.02536275,True
any,1,DataSet_03_208,PBX1,OR2A25,-0.1373823,True
any,1,DataSet_03_209,PBX1,SLC9A5,-0.113233,True
any,1,DataSet_03_211,PHB,PPP2CA,-0.05585932,False
any,1,DataSet_03_214,PPARG,NLK,-0.06666667,True
any,1,DataSet_03_217,PRRX1,MIR135A2,0.0,True
any,1,DataSet_03_220,RBL2,MIR34A,-0.263188,False
any,1,DataSet_03_221,RCHY1,FUT9,0.0,False
any,1,DataSet_03_222,RELA,CCDC59,-0.2642857,True
any,1,DataSet_03_223,RELA,IRX4,-0.008333333,True
any,1,DataSet_03_225,RELB,PRAMEF16,0.1589187,True
any,1,DataSet_03_228,REST,USP15,0.2198128,True
any,1,DataSet_03_229,SATB1,YPEL4,-0.04202378,True
any,1,DataSet_03_232,SKP2,CTSD,-0.7025387,False
any,1,DataSet_03_235,SMARCA4,ANKK1,0.0,True
any,1,DataSet_03_236,SMARCC1,ZNF596,0.0,True
any,1,DataSet_03_237,SOX11,PIP4K2B,-0.7286408,True
any,1,DataSet_03_238,SOX11,RRAS,0.7993142,True
any,1,DataSet_03_239,SOX11,SNAR-A3,0.0,True
any,1,DataSet_03_241,SOX2,HIST1H1A,-0.0367858,True
any,1,DataSet_03_242,SOX2,TAGAP,-0.01796667,True
any,1,DataSet_03_244,SOX2,OTUD7A,-0.0664838,True
any,1,DataSet_03_246,SOX4,PA2G4,-0.2485941,True
any,1,DataSet_03_249,SP1,IFNA21,-0.1172422,True
any,1,DataSet_03_251,SP1,GSC,-1.219473,True
any,1,DataSet_03_253,SPIB,IFNG,-0.049553,True
any,1,DataSet_03_255,SSRP1,PTPN21,0.0,True
any,1,DataSet_03_256,STAT1,MBIP,-0.184339,True
any,1,DataSet_03_258,STAT3,AIPL1,-0.05330884,True
any,1,DataSet_03_259,STAT3,AEN,-0.07347667,True
any,1,DataSet_03_260,STAT3,CRHR1,-0.1324037,True
any,1,DataSet_03_261,STAT3,LYZ,0.001909861,True
any,1,DataSet_03_262,STAT3,NKAPP1,0.0,True
any,1,DataSet_03_264,STAT6,ZG16B,-2.286523,True
any,1,DataSet_03_267,TCF7L1,SERPINA11,0.1078503,True
any,1,DataSet_03_271,TET2,FBN3,0.11199,False
any,1,DataSet_03_273,TET3,MGC23284,0.0,False
any,1,DataSet_03_274,TFAP2C,RNF44,0.1572513,True
any,1,DataSet_03_275,TFE3,TJP1,0.01360962,True
any,1,DataSet_03_277,TP53,LMAN2L,0.040603,True
any,1,DataSet_03_284,TWIST2,PUSL1,0.05095747,True
any,1,DataSet_03_287,ZHX2,CYP4V2,0.0,True
any,1,DataSet_03_294,ZNF750,LOC257358,0.0,False
any,1,DataSet_04_002,CDC5L,TOM1L1,-0.3578399,False
any,1,DataSet_04_003,CHCHD3,IFT46,-0.1628791,False
any,1,DataSet_04_004,CIZ1,AFAP1,1.156869,False
any,1,DataSet_04_006,DDX59,SIGLEC7,0.0,False
any,1,DataSet_04_010,FUBP1,FOXE1,0.0,False
any,1,DataSet_04_011,FUBP3,LGR6,0.3388019,False
any,1,DataSet_04_012,MARK2,ZSCAN5A,-0.5884395,False
any,1,DataSet_04_015,NKRF,IL21R,-2.807355,True
any,1,DataSet_04_016,NUP35,ETFDH,-0.3929858,False
any,1,DataSet_04_018,RPS3,DNMT1,-0.1357889,False
any,1,DataSet_04_019,SMAD2,SSH3,0.7655347,True
any,1,DataSet_04_020,SMAD4,DCP1B,0.1635667,True
any,1,DataSet_04_022,STAT1,NPAS4,0.0,True
any,1,DataSet_04_024,YBX1,DPYSL4,0.0,True
any,1,DataSet_04_026,ANXA2,SLC6A16,0.0,False
any,1,DataSet_04_028,CIZ1,PZP,1.070389,False
any,1,DataSet_04_032,FUBP1,OR4X1,0.0,False
any,1,DataSet_04_036,SMAD2,KRT5,0.0,True
any,1,DataSet_04_037,SMAD4,HIST2H3C,0.0,True
any,1,DataSet_04_039,SRPK2,VSTM1,0.0,False
any,1,DataSet_04_041,YBX1,RTN2,-0.4605694,True
any,2,DataSet_01_006,PROX1,SPACA1,-0.56683,True
any,2,DataSet_01_007,NR2F2,ESRP2,0.0,True
any,2,DataSet_01_008,WT1,C2orf44,0.10316,True
any,2,DataSet_01_010,TP53,FLJ40504,-0.47554,True
any,2,DataSet_01_011,TP53,KIAA1486,0.0,True
any,2,DataSet_01_012,FLI1,SNAR-C1,0.0,True
any,2,DataSet_01_013,FLI1,LOC100189589,0.0,True
any,2,DataSet_01_014,FLI1,C17orf55,0.0,True
any,2,DataSet_01_015,FLI1,GPR115,0.0,True
any,2,DataSet_01_016,FLI1,NKPD1,0.0,True
any,2,DataSet_01_017,ERG,SMYD3,-0.48487,True
any,2,DataSet_01_018,YY1,RAX2,0.043,True
any,2,DataSet_01_021,STAT1,ZNF727,0.0,True
any,2,DataSet_01_025,MITF,COX4I2,0.12708,True
any,2,DataSet_01_026,PAX3,TGIF2LY,0.0,True
any,2,DataSet_01_027,PAX3,ATP2C2,-0.28734,True
any,2,DataSet_01_029,ATM,MMP11,0.22584,False
any,2,DataSet_01_030,RELA,FAM195B,0.0,True
any,2,DataSet_01_031,TP53,CTSG,0.07465,True
any,2,DataSet_01_033,ATF3,PDE4DIP,-0.2814,True
any,2,DataSet_01_034,EGR3,FRG2,0.0,True
any,2,DataSet_01_036,ETV1,MPP1,0.02571,True
any,2,DataSet_01_037,TP53,ERI3,-0.28113,True
any,2,DataSet_01_038,TP53,CD1D,0.07,True
any,2,DataSet_01_042,POU5F1,RNU86,0.0,True
any,2,DataSet_01_043,CBFB,LAPTM5,-1.21681,False
any,2,DataSet_01_044,MYB,PLGLB2,0.0,True
any,2,DataSet_01_045,PRDM14,PIGH,0.58743,False
any,2,DataSet_01_049,STAT3,VCAN,0.66966,True
any,2,DataSet_01_051,RARA,KNCN,0.20091,True
any,2,DataSet_01_053,TFAP2C,DEFB115,0.0,True
any,2,DataSet_01_058,BACH1,OR5AS1,0.0,True
any,2,DataSet_01_059,BACH1,UCHL3,0.0,True
any,2,DataSet_01_060,NFE2L2,ZCCHC24,0.09627,True
any,2,DataSet_01_068,TP53,TAS2R30,0.0,True
any,2,DataSet_01_071,ELF5,PNPT1,0.10527,True
any,2,DataSet_01_073,ZNF148,IFIT1,-0.19712,True
any,2,DataSet_01_074,CEBPD,INSL4,0.0,True
any,2,DataSet_01_075,CEBPZ,AQP3,-0.01339,True
any,2,DataSet_01_076,ETS1,CORO2A,0.20503,True
any,2,DataSet_01_077,FOXM1,GPATCH3,-0.17051,True
any,2,DataSet_01_078,HSF2,GTF2H2B,0.0,True
any,2,DataSet_01_079,MITF,MYOF,-0.34469,True
any,2,DataSet_01_080,RELA,METTL14,0.23755,True
any,2,DataSet_01_081,SP1,PPP1R14A,0.23254,True
any,2,DataSet_01_082,SP100,TMEM149,0.0,False
any,2,DataSet_01_083,STAT1,TERF1,-0.20808,True
any,2,DataSet_01_084,STAT3,SELE,-0.20366,True
any,2,DataSet_01_085,STAT6,ZNF226,0.0,True
any,2,DataSet_01_086,HIF1A,GCKR,0.00562,True
any,2,DataSet_01_088,FOXP1,TPD52L1,0.4676,True
any,2,DataSet_01_089,NR2F2,TTN,-0.23588,True
any,2,DataSet_01_090,NR2F2,DHRS1,0.23848,True
any,2,DataSet_01_091,ETV6,LOC440173,0.0,True
any,2,DataSet_01_094,NANOG,MSN,-0.06148,True
any,2,DataSet_01_095,POU5F1,PPP2R1B,0.05123,True
any,2,DataSet_01_096,SOX2,PRKCQ,-0.01375,True
any,2,DataSet_01_098,SALL4,C21orf96,0.0,True
any,2,DataSet_01_099,FOS,LOC647310,0.0,True
any,2,DataSet_01_101,IRF6,C20orf197,-0.68393,True
any,2,DataSet_01_103,HNF1B,WNT4,-0.08878,True
any,2,DataSet_01_105,FOXA1,CTTN,-0.55396,True
any,2,DataSet_01_112,HSF1,LOC100131801,0.0,True
any,2,DataSet_01_114,ARID1A,TIMP3,-0.15694,True
any,2,DataSet_01_117,ID1,MIR1470,0.0,True
any,2,DataSet_01_118,ID1,PLSCR3,0.0,True
any,2,DataSet_01_121,ZIC2,MAP3K15,0.0,True
any,2,DataSet_01_123,ZNF91,SSPO,0.0,True
any,2,DataSet_01_127,ZNF254,NEFL,0.07611,False
any,2,DataSet_01_128,ZNF431,PACSIN3,0.40374,False
any,2,DataSet_01_132,EGR4,LOC100289650,0.0,True
any,2,DataSet_01_135,SPDEF,KCNQ1DN,0.07227,True
any,2,DataSet_01_136,REST,NECAP1,-0.09582,True
any,2,DataSet_01_138,IKZF1,MIR103-2,0.0,True
any,2,DataSet_01_139,POLR3A,SH2B2,0.12157,False
any,2,DataSet_01_142,LEF1,NECAB2,0.01801,True
any,2,DataSet_01_145,REST,LOC440905,0.0,True
any,2,DataSet_01_147,EHF,SYNJ1,0.0,True
any,2,DataSet_01_148,MYBL2,DCAF15,0.07071,True
any,2,DataSet_01_149,ETS2,LGALS4,-0.06667,True
any,2,DataSet_01_150,TFAP2C,LRRC25,0.0411,True
any,2,DataSet_01_151,TEAD4,TMEM168,0.05524,True
any,2,DataSet_01_153,LIN28B,LILRB1,0.0,False
any,2,DataSet_01_154,STAT1,NUDT16P1,-0.34569,True
any,2,DataSet_01_155,HSF1,BZW1,-0.00659,True
any,2,DataSet_01_156,HIF1A,SNORD57,-0.05377,True
any,2,DataSet_01_162,ELK1,LOC100127983,0.40084,True
any,2,DataSet_01_164,JUN,MANF,1.36136,True
any,2,DataSet_01_165,MAF,C1D,-6.49837,True
any,2,DataSet_01_166,NFATC3,PPP1R14C,0.17096,True
any,2,DataSet_01_168,STAT3,OR5AC2,0.21625,True
any,2,DataSet_01_169,HOXB7,GPR89C,0.0,True
any,2,DataSet_01_170,HOXB7,SCARNA9L,0.0,True
any,2,DataSet_01_171,FOSL1,MIR1539,0.0,True
any,2,DataSet_01_173,ESRRG,ATP6V1C2,-0.46156,True
any,2,DataSet_01_175,TP53,DDR1,0.0,True
any,2,DataSet_01_176,NR2F2,EPSTI1,-0.03771,True
any,2,DataSet_01_177,NR2F2,C1orf21,0.0,True
any,2,DataSet_01_180,STAT3,MAPKAPK3,-0.10238,True
any,2,DataSet_01_183,TP63,APOD,3.08659,True
any,2,DataSet_01_184,STAT3,MIR1468,0.0,True
any,2,DataSet_01_185,TCF4,PROCR,0.44703,True
any,2,DataSet_01_189,SPDEF,MYO5A,0.24553,True
any,2,DataSet_01_192,AR,LOC147646,-0.06744,True
any,2,DataSet_01_196,TP63,FAM104B,0.0,True
any,2,DataSet_01_198,TP63,TMEM64,0.0,True
any,2,DataSet_01_200,TP63,GGTLC2,-0.14608,True
any,2,DataSet_01_203,XBP1,SOD1,-0.19856,True
any,2,DataSet_01_204,XBP1,LMX1B,0.2399,True
any,2,DataSet_01_211,REST,IL12B,0.0,True
any,2,DataSet_01_213,SOX11,PPP1R3G,0.0,True
any,2,DataSet_01_214,BCLAF1,ZNF12,0.0968,True
